"CODMUNRES","NOMEMUN","ANO_NASC","numero_nascidos_vivos"
431514,"Presidente Lucena",2010,16
431514,"Presidente Lucena",2011,31
431514,"Presidente Lucena",2012,26
431514,"Presidente Lucena",2013,30
431514,"Presidente Lucena",2014,28
431514,"Presidente Lucena",2015,24
431514,"Presidente Lucena",2016,36
431514,"Presidente Lucena",2017,38
431514,"Presidente Lucena",2018,40
431514,"Presidente Lucena",2019,24
431515,"Progresso",2010,74
431515,"Progresso",2011,42
431515,"Progresso",2012,43
431515,"Progresso",2013,47
431515,"Progresso",2014,45
431515,"Progresso",2015,52
431515,"Progresso",2016,48
431515,"Progresso",2017,48
431515,"Progresso",2018,52
431515,"Progresso",2019,57
431517,"Protásio Alves",2010,13
431517,"Protásio Alves",2011,12
431517,"Protásio Alves",2012,19
431517,"Protásio Alves",2013,16
431517,"Protásio Alves",2014,12
431517,"Protásio Alves",2015,26
431517,"Protásio Alves",2016,18
431517,"Protásio Alves",2017,24
431517,"Protásio Alves",2018,21
431517,"Protásio Alves",2019,14
431520,"Putinga",2010,31
431520,"Putinga",2011,29
431520,"Putinga",2012,25
431520,"Putinga",2013,25
431520,"Putinga",2014,34
431520,"Putinga",2015,28
431520,"Putinga",2016,32
431520,"Putinga",2017,37
431520,"Putinga",2018,41
431520,"Putinga",2019,30
431530,"Quaraí",2010,285
431530,"Quaraí",2011,265
431530,"Quaraí",2012,281
431530,"Quaraí",2013,284
431530,"Quaraí",2014,306
431530,"Quaraí",2015,266
431530,"Quaraí",2016,268
431530,"Quaraí",2017,324
431530,"Quaraí",2018,273
431530,"Quaraí",2019,256
431531,"Quatro Irmãos",2010,25
431531,"Quatro Irmãos",2011,13
431531,"Quatro Irmãos",2012,27
431531,"Quatro Irmãos",2013,14
431531,"Quatro Irmãos",2014,21
431531,"Quatro Irmãos",2015,20
431531,"Quatro Irmãos",2016,10
431531,"Quatro Irmãos",2017,16
431531,"Quatro Irmãos",2018,23
431531,"Quatro Irmãos",2019,19
431532,"Quevedos",2010,18
431532,"Quevedos",2011,30
431532,"Quevedos",2012,30
431532,"Quevedos",2013,24
431532,"Quevedos",2014,19
431532,"Quevedos",2015,26
431532,"Quevedos",2016,14
431532,"Quevedos",2017,22
431532,"Quevedos",2018,12
431532,"Quevedos",2019,24
431535,"Quinze de Novembro",2010,44
431535,"Quinze de Novembro",2011,34
431535,"Quinze de Novembro",2012,35
431535,"Quinze de Novembro",2013,28
431535,"Quinze de Novembro",2014,38
431535,"Quinze de Novembro",2015,42
431535,"Quinze de Novembro",2016,46
431535,"Quinze de Novembro",2017,41
431535,"Quinze de Novembro",2018,39
431535,"Quinze de Novembro",2019,40
431540,"Redentora",2010,178
431540,"Redentora",2011,195
431540,"Redentora",2012,186
431540,"Redentora",2013,194
431540,"Redentora",2014,212
431540,"Redentora",2015,204
431540,"Redentora",2016,156
431540,"Redentora",2017,184
431540,"Redentora",2018,183
431540,"Redentora",2019,192
431545,"Relvado",2010,10
431545,"Relvado",2011,15
431545,"Relvado",2012,8
431545,"Relvado",2013,15
431545,"Relvado",2014,12
431545,"Relvado",2015,13
431545,"Relvado",2016,9
431545,"Relvado",2017,13
431545,"Relvado",2018,13
431545,"Relvado",2019,21
431550,"Restinga Seca",2010,173
431550,"Restinga Seca",2011,143
431550,"Restinga Seca",2012,158
431550,"Restinga Seca",2013,167
431550,"Restinga Seca",2014,165
431550,"Restinga Seca",2015,144
431550,"Restinga Seca",2016,199
431550,"Restinga Seca",2017,159
431550,"Restinga Seca",2018,167
431550,"Restinga Seca",2019,166
431555,"Rio dos Índios",2010,26
431555,"Rio dos Índios",2011,25
431555,"Rio dos Índios",2012,32
431555,"Rio dos Índios",2013,25
431555,"Rio dos Índios",2014,28
431555,"Rio dos Índios",2015,23
431555,"Rio dos Índios",2016,33
431555,"Rio dos Índios",2017,31
431555,"Rio dos Índios",2018,36
431555,"Rio dos Índios",2019,21
431560,"Rio Grande",2010,2536
431560,"Rio Grande",2011,2658
431560,"Rio Grande",2012,2522
431560,"Rio Grande",2013,2769
431560,"Rio Grande",2014,2960
431560,"Rio Grande",2015,3060
431560,"Rio Grande",2016,2848
431560,"Rio Grande",2017,2768
431560,"Rio Grande",2018,2710
431560,"Rio Grande",2019,2520
431570,"Rio Pardo",2010,353
431570,"Rio Pardo",2011,355
431570,"Rio Pardo",2012,367
431570,"Rio Pardo",2013,349
431570,"Rio Pardo",2014,409
431570,"Rio Pardo",2015,425
431570,"Rio Pardo",2016,451
431570,"Rio Pardo",2017,402
431570,"Rio Pardo",2018,371
431570,"Rio Pardo",2019,381
431575,"Riozinho",2010,38
431575,"Riozinho",2011,45
431575,"Riozinho",2012,32
431575,"Riozinho",2013,48
431575,"Riozinho",2014,43
431575,"Riozinho",2015,46
431575,"Riozinho",2016,39
431575,"Riozinho",2017,45
431575,"Riozinho",2018,44
431575,"Riozinho",2019,49
431580,"Roca Sales",2010,89
431580,"Roca Sales",2011,110
431580,"Roca Sales",2012,97
431580,"Roca Sales",2013,89
431580,"Roca Sales",2014,104
431580,"Roca Sales",2015,92
431580,"Roca Sales",2016,127
431580,"Roca Sales",2017,98
431580,"Roca Sales",2018,120
431580,"Roca Sales",2019,125
431590,"Rodeio Bonito",2010,78
431590,"Rodeio Bonito",2011,59
431590,"Rodeio Bonito",2012,64
431590,"Rodeio Bonito",2013,80
431590,"Rodeio Bonito",2014,73
431590,"Rodeio Bonito",2015,77
431590,"Rodeio Bonito",2016,76
431590,"Rodeio Bonito",2017,98
431590,"Rodeio Bonito",2018,91
431590,"Rodeio Bonito",2019,97
431595,"Rolador",2010,26
431595,"Rolador",2011,23
431595,"Rolador",2012,20
431595,"Rolador",2013,23
431595,"Rolador",2014,18
431595,"Rolador",2015,18
431595,"Rolador",2016,17
431595,"Rolador",2017,15
431595,"Rolador",2018,22
431595,"Rolador",2019,17
431600,"Rolante",2010,234
431600,"Rolante",2011,239
431600,"Rolante",2012,247
431600,"Rolante",2013,246
431600,"Rolante",2014,276
431600,"Rolante",2015,248
431600,"Rolante",2016,244
431600,"Rolante",2017,256
431600,"Rolante",2018,272
431600,"Rolante",2019,257
431610,"Ronda Alta",2010,127
431610,"Ronda Alta",2011,121
431610,"Ronda Alta",2012,114
431610,"Ronda Alta",2013,114
431610,"Ronda Alta",2014,104
431610,"Ronda Alta",2015,113
431610,"Ronda Alta",2016,97
431610,"Ronda Alta",2017,111
431610,"Ronda Alta",2018,124
431610,"Ronda Alta",2019,121
431620,"Rondinha",2010,52
431620,"Rondinha",2011,44
431620,"Rondinha",2012,53
431620,"Rondinha",2013,51
431620,"Rondinha",2014,60
431620,"Rondinha",2015,55
431620,"Rondinha",2016,44
431620,"Rondinha",2017,40
431620,"Rondinha",2018,55
431620,"Rondinha",2019,41
431630,"Roque Gonzales",2010,79
431630,"Roque Gonzales",2011,71
431630,"Roque Gonzales",2012,47
431630,"Roque Gonzales",2013,82
431630,"Roque Gonzales",2014,56
431630,"Roque Gonzales",2015,59
431630,"Roque Gonzales",2016,69
431630,"Roque Gonzales",2017,79
431630,"Roque Gonzales",2018,58
431630,"Roque Gonzales",2019,67
431640,"Rosário do Sul",2010,415
431640,"Rosário do Sul",2011,441
431640,"Rosário do Sul",2012,445
431640,"Rosário do Sul",2013,421
431640,"Rosário do Sul",2014,400
431640,"Rosário do Sul",2015,451
431640,"Rosário do Sul",2016,449
431640,"Rosário do Sul",2017,462
431640,"Rosário do Sul",2018,497
431640,"Rosário do Sul",2019,485
431642,"Sagrada Família",2010,37
431642,"Sagrada Família",2011,25
431642,"Sagrada Família",2012,24
431642,"Sagrada Família",2013,25
431642,"Sagrada Família",2014,27
431642,"Sagrada Família",2015,36
431642,"Sagrada Família",2016,23
431642,"Sagrada Família",2017,24
431642,"Sagrada Família",2018,39
431642,"Sagrada Família",2019,19
431643,"Saldanha Marinho",2010,24
431643,"Saldanha Marinho",2011,28
431643,"Saldanha Marinho",2012,18
431643,"Saldanha Marinho",2013,29
431643,"Saldanha Marinho",2014,27
431643,"Saldanha Marinho",2015,27
431643,"Saldanha Marinho",2016,33
431643,"Saldanha Marinho",2017,24
431643,"Saldanha Marinho",2018,24
431643,"Saldanha Marinho",2019,32
431645,"Salto do Jacuí",2010,168
431645,"Salto do Jacuí",2011,133
431645,"Salto do Jacuí",2012,132
431645,"Salto do Jacuí",2013,148
431645,"Salto do Jacuí",2014,149
431645,"Salto do Jacuí",2015,120
431645,"Salto do Jacuí",2016,154
431645,"Salto do Jacuí",2017,104
431645,"Salto do Jacuí",2018,135
431645,"Salto do Jacuí",2019,126
431647,"Salvador das Missões",2010,18
431647,"Salvador das Missões",2011,21
431647,"Salvador das Missões",2012,25
431647,"Salvador das Missões",2013,21
431647,"Salvador das Missões",2014,19
431647,"Salvador das Missões",2015,27
431647,"Salvador das Missões",2016,29
431647,"Salvador das Missões",2017,28
431647,"Salvador das Missões",2018,25
431647,"Salvador das Missões",2019,20
431650,"Salvador do Sul",2010,72
431650,"Salvador do Sul",2011,50
431650,"Salvador do Sul",2012,76
431650,"Salvador do Sul",2013,61
431650,"Salvador do Sul",2014,67
431650,"Salvador do Sul",2015,87
431650,"Salvador do Sul",2016,89
431650,"Salvador do Sul",2017,85
431650,"Salvador do Sul",2018,97
431650,"Salvador do Sul",2019,73
431660,"Sananduva",2010,172
431660,"Sananduva",2011,170
431660,"Sananduva",2012,149
431660,"Sananduva",2013,161
431660,"Sananduva",2014,164
431660,"Sananduva",2015,165
431660,"Sananduva",2016,173
431660,"Sananduva",2017,207
431660,"Sananduva",2018,187
431660,"Sananduva",2019,162
431670,"Santa Bárbara do Sul",2010,98
431670,"Santa Bárbara do Sul",2011,90
431670,"Santa Bárbara do Sul",2012,92
431670,"Santa Bárbara do Sul",2013,95
431670,"Santa Bárbara do Sul",2014,116
431670,"Santa Bárbara do Sul",2015,121
431670,"Santa Bárbara do Sul",2016,90
431670,"Santa Bárbara do Sul",2017,95
431670,"Santa Bárbara do Sul",2018,87
431670,"Santa Bárbara do Sul",2019,81
431673,"Santa Cecília do Sul",2010,12
431673,"Santa Cecília do Sul",2011,17
431673,"Santa Cecília do Sul",2012,24
431673,"Santa Cecília do Sul",2013,15
431673,"Santa Cecília do Sul",2014,21
431673,"Santa Cecília do Sul",2015,19
431673,"Santa Cecília do Sul",2016,11
431673,"Santa Cecília do Sul",2017,28
431673,"Santa Cecília do Sul",2018,17
431673,"Santa Cecília do Sul",2019,20
431675,"Santa Clara do Sul",2010,43
431675,"Santa Clara do Sul",2011,51
431675,"Santa Clara do Sul",2012,63
431675,"Santa Clara do Sul",2013,87
431675,"Santa Clara do Sul",2014,55
431675,"Santa Clara do Sul",2015,85
431675,"Santa Clara do Sul",2016,65
431675,"Santa Clara do Sul",2017,77
431675,"Santa Clara do Sul",2018,69
431675,"Santa Clara do Sul",2019,71
431680,"Santa Cruz do Sul",2010,1447
431680,"Santa Cruz do Sul",2011,1503
431680,"Santa Cruz do Sul",2012,1575
431680,"Santa Cruz do Sul",2013,1685
431680,"Santa Cruz do Sul",2014,1632
431680,"Santa Cruz do Sul",2015,1715
431680,"Santa Cruz do Sul",2016,1641
431680,"Santa Cruz do Sul",2017,1620
431680,"Santa Cruz do Sul",2018,1707
431680,"Santa Cruz do Sul",2019,1613
431690,"Santa Maria",2010,3300
431690,"Santa Maria",2011,3540
431690,"Santa Maria",2012,3624
431690,"Santa Maria",2013,3441
431690,"Santa Maria",2014,3406
431690,"Santa Maria",2015,3666
431690,"Santa Maria",2016,3518
431690,"Santa Maria",2017,3509
431690,"Santa Maria",2018,3635
431690,"Santa Maria",2019,3451
431695,"Santa Maria do Herval",2010,36
431695,"Santa Maria do Herval",2011,61
431695,"Santa Maria do Herval",2012,38
431695,"Santa Maria do Herval",2013,51
431695,"Santa Maria do Herval",2014,84
431695,"Santa Maria do Herval",2015,52
431695,"Santa Maria do Herval",2016,50
431695,"Santa Maria do Herval",2017,58
431695,"Santa Maria do Herval",2018,60
431695,"Santa Maria do Herval",2019,53
431697,"Santa Margarida do Sul",2010,17
431697,"Santa Margarida do Sul",2011,24
431697,"Santa Margarida do Sul",2012,20
431697,"Santa Margarida do Sul",2013,26
431697,"Santa Margarida do Sul",2014,25
431697,"Santa Margarida do Sul",2015,30
431697,"Santa Margarida do Sul",2016,23
431697,"Santa Margarida do Sul",2017,17
431697,"Santa Margarida do Sul",2018,17
431697,"Santa Margarida do Sul",2019,23
431700,"Santana da Boa Vista",2010,76
431700,"Santana da Boa Vista",2011,65
431700,"Santana da Boa Vista",2012,70
431700,"Santana da Boa Vista",2013,65
431700,"Santana da Boa Vista",2014,68
431700,"Santana da Boa Vista",2015,57
431700,"Santana da Boa Vista",2016,53
431700,"Santana da Boa Vista",2017,64
431700,"Santana da Boa Vista",2018,57
431700,"Santana da Boa Vista",2019,69
431710,"Sant'Ana do Livramento",2010,1084
431710,"Sant'Ana do Livramento",2011,1085
431710,"Sant'Ana do Livramento",2012,1048
431710,"Sant'Ana do Livramento",2013,1049
431710,"Sant'Ana do Livramento",2014,1126
431710,"Sant'Ana do Livramento",2015,1193
431710,"Sant'Ana do Livramento",2016,1189
431710,"Sant'Ana do Livramento",2017,1099
431710,"Sant'Ana do Livramento",2018,1124
431710,"Sant'Ana do Livramento",2019,1080
431720,"Santa Rosa",2010,846
431720,"Santa Rosa",2011,880
431720,"Santa Rosa",2012,919
431720,"Santa Rosa",2013,919
431720,"Santa Rosa",2014,973
431720,"Santa Rosa",2015,1013
431720,"Santa Rosa",2016,998
431720,"Santa Rosa",2017,1028
431720,"Santa Rosa",2018,1037
431720,"Santa Rosa",2019,1060
431725,"Santa Tereza",2010,12
431725,"Santa Tereza",2011,4
431725,"Santa Tereza",2012,7
431725,"Santa Tereza",2013,9
431725,"Santa Tereza",2014,8
431725,"Santa Tereza",2015,8
431725,"Santa Tereza",2016,12
431725,"Santa Tereza",2017,10
431725,"Santa Tereza",2018,10
431725,"Santa Tereza",2019,12
431730,"Santa Vitória do Palmar",2010,335
431730,"Santa Vitória do Palmar",2011,359
431730,"Santa Vitória do Palmar",2012,347
431730,"Santa Vitória do Palmar",2013,413
431730,"Santa Vitória do Palmar",2014,399
431730,"Santa Vitória do Palmar",2015,442
431730,"Santa Vitória do Palmar",2016,402
431730,"Santa Vitória do Palmar",2017,401
431730,"Santa Vitória do Palmar",2018,397
431730,"Santa Vitória do Palmar",2019,374
431740,"Santiago",2010,567
431740,"Santiago",2011,556
431740,"Santiago",2012,550
431740,"Santiago",2013,586
431740,"Santiago",2014,551
431740,"Santiago",2015,560
431740,"Santiago",2016,627
431740,"Santiago",2017,572
431740,"Santiago",2018,592
431740,"Santiago",2019,595
431750,"Santo Ângelo",2010,935
431750,"Santo Ângelo",2011,999
431750,"Santo Ângelo",2012,983
431750,"Santo Ângelo",2013,1054
431750,"Santo Ângelo",2014,1019
431750,"Santo Ângelo",2015,973
431750,"Santo Ângelo",2016,1030
431750,"Santo Ângelo",2017,1062
431750,"Santo Ângelo",2018,1036
431750,"Santo Ângelo",2019,1098
431755,"Santo Antônio do Palma",2010,11
431755,"Santo Antônio do Palma",2011,25
431755,"Santo Antônio do Palma",2012,21
431755,"Santo Antônio do Palma",2013,26
431755,"Santo Antônio do Palma",2014,12
431755,"Santo Antônio do Palma",2015,16
431755,"Santo Antônio do Palma",2016,16
431755,"Santo Antônio do Palma",2017,21
431755,"Santo Antônio do Palma",2018,29
431755,"Santo Antônio do Palma",2019,21
431760,"Santo Antônio da Patrulha",2010,384
431760,"Santo Antônio da Patrulha",2011,440
431760,"Santo Antônio da Patrulha",2012,460
431760,"Santo Antônio da Patrulha",2013,461
431760,"Santo Antônio da Patrulha",2014,449
431760,"Santo Antônio da Patrulha",2015,500
431760,"Santo Antônio da Patrulha",2016,471
431760,"Santo Antônio da Patrulha",2017,450
431760,"Santo Antônio da Patrulha",2018,476
431760,"Santo Antônio da Patrulha",2019,442
431770,"Santo Antônio das Missões",2010,122
431770,"Santo Antônio das Missões",2011,123
431770,"Santo Antônio das Missões",2012,110
431770,"Santo Antônio das Missões",2013,112
431770,"Santo Antônio das Missões",2014,103
431770,"Santo Antônio das Missões",2015,97
431770,"Santo Antônio das Missões",2016,98
431770,"Santo Antônio das Missões",2017,109
431770,"Santo Antônio das Missões",2018,122
431770,"Santo Antônio das Missões",2019,108
431775,"Santo Antônio do Planalto",2010,23
431775,"Santo Antônio do Planalto",2011,27
431775,"Santo Antônio do Planalto",2012,20
431775,"Santo Antônio do Planalto",2013,23
431775,"Santo Antônio do Planalto",2014,15
431775,"Santo Antônio do Planalto",2015,34
431775,"Santo Antônio do Planalto",2016,14
431775,"Santo Antônio do Planalto",2017,17
431775,"Santo Antônio do Planalto",2018,20
431775,"Santo Antônio do Planalto",2019,23
431780,"Santo Augusto",2010,169
431780,"Santo Augusto",2011,166
431780,"Santo Augusto",2012,195
431780,"Santo Augusto",2013,190
431780,"Santo Augusto",2014,198
431780,"Santo Augusto",2015,220
431780,"Santo Augusto",2016,196
431780,"Santo Augusto",2017,183
431780,"Santo Augusto",2018,173
431780,"Santo Augusto",2019,170
431790,"Santo Cristo",2010,148
431790,"Santo Cristo",2011,143
431790,"Santo Cristo",2012,139
431790,"Santo Cristo",2013,145
431790,"Santo Cristo",2014,161
431790,"Santo Cristo",2015,145
431790,"Santo Cristo",2016,128
431790,"Santo Cristo",2017,151
431790,"Santo Cristo",2018,188
431790,"Santo Cristo",2019,171
431795,"Santo Expedito do Sul",2010,29
431795,"Santo Expedito do Sul",2011,21
431795,"Santo Expedito do Sul",2012,16
431795,"Santo Expedito do Sul",2013,21
431795,"Santo Expedito do Sul",2014,28
431795,"Santo Expedito do Sul",2015,21
431795,"Santo Expedito do Sul",2016,24
431795,"Santo Expedito do Sul",2017,29
431795,"Santo Expedito do Sul",2018,18
431795,"Santo Expedito do Sul",2019,14
431800,"São Borja",2010,794
431800,"São Borja",2011,779
431800,"São Borja",2012,761
431800,"São Borja",2013,774
431800,"São Borja",2014,735
431800,"São Borja",2015,806
431800,"São Borja",2016,807
431800,"São Borja",2017,823
431800,"São Borja",2018,763
431800,"São Borja",2019,812
431805,"São Domingos do Sul",2010,25
431805,"São Domingos do Sul",2011,24
431805,"São Domingos do Sul",2012,27
431805,"São Domingos do Sul",2013,16
431805,"São Domingos do Sul",2014,23
431805,"São Domingos do Sul",2015,22
431805,"São Domingos do Sul",2016,22
431805,"São Domingos do Sul",2017,28
431805,"São Domingos do Sul",2018,20
431805,"São Domingos do Sul",2019,28
431810,"São Francisco de Assis",2010,176
431810,"São Francisco de Assis",2011,192
431810,"São Francisco de Assis",2012,174
431810,"São Francisco de Assis",2013,177
431810,"São Francisco de Assis",2014,215
431810,"São Francisco de Assis",2015,196
431810,"São Francisco de Assis",2016,174
431810,"São Francisco de Assis",2017,178
431810,"São Francisco de Assis",2018,151
431810,"São Francisco de Assis",2019,174
431820,"São Francisco de Paula",2010,282
431820,"São Francisco de Paula",2011,280
431820,"São Francisco de Paula",2012,283
431820,"São Francisco de Paula",2013,264
431820,"São Francisco de Paula",2014,261
431820,"São Francisco de Paula",2015,274
431820,"São Francisco de Paula",2016,294
431820,"São Francisco de Paula",2017,275
431820,"São Francisco de Paula",2018,249
431820,"São Francisco de Paula",2019,268
431830,"São Gabriel",2010,748
431830,"São Gabriel",2011,765
431830,"São Gabriel",2012,790
431830,"São Gabriel",2013,774
431830,"São Gabriel",2014,765
431830,"São Gabriel",2015,812
431830,"São Gabriel",2016,832
431830,"São Gabriel",2017,802
431830,"São Gabriel",2018,795
431830,"São Gabriel",2019,792
431840,"São Jerônimo",2010,266
431840,"São Jerônimo",2011,287
431840,"São Jerônimo",2012,295
431840,"São Jerônimo",2013,270
431840,"São Jerônimo",2014,288
431840,"São Jerônimo",2015,302
431840,"São Jerônimo",2016,264
431840,"São Jerônimo",2017,290
431840,"São Jerônimo",2018,257
431840,"São Jerônimo",2019,293
431842,"São João da Urtiga",2010,31
431842,"São João da Urtiga",2011,34
431842,"São João da Urtiga",2012,23
431842,"São João da Urtiga",2013,34
431842,"São João da Urtiga",2014,42
431842,"São João da Urtiga",2015,33
431842,"São João da Urtiga",2016,41
431842,"São João da Urtiga",2017,37
431842,"São João da Urtiga",2018,51
431842,"São João da Urtiga",2019,39
431843,"São João do Polêsine",2010,20
431843,"São João do Polêsine",2011,27
431843,"São João do Polêsine",2012,24
431843,"São João do Polêsine",2013,21
431843,"São João do Polêsine",2014,31
431843,"São João do Polêsine",2015,20
431843,"São João do Polêsine",2016,23
431843,"São João do Polêsine",2017,29
431843,"São João do Polêsine",2018,27
431843,"São João do Polêsine",2019,28
431844,"São Jorge",2010,29
431844,"São Jorge",2011,19
431844,"São Jorge",2012,22
431844,"São Jorge",2013,17
431844,"São Jorge",2014,26
431844,"São Jorge",2015,26
431844,"São Jorge",2016,18
431844,"São Jorge",2017,22
431844,"São Jorge",2018,24
431844,"São Jorge",2019,22
431845,"São José das Missões",2010,34
431845,"São José das Missões",2011,26
431845,"São José das Missões",2012,23
431845,"São José das Missões",2013,28
431845,"São José das Missões",2014,22
431845,"São José das Missões",2015,26
431845,"São José das Missões",2016,22
431845,"São José das Missões",2017,26
431845,"São José das Missões",2018,31
431845,"São José das Missões",2019,21
431846,"São José do Herval",2010,14
431846,"São José do Herval",2011,25
431846,"São José do Herval",2012,14
431846,"São José do Herval",2013,18
431846,"São José do Herval",2014,22
431846,"São José do Herval",2015,22
431846,"São José do Herval",2016,17
431846,"São José do Herval",2017,21
431846,"São José do Herval",2018,16
431846,"São José do Herval",2019,20
431848,"São José do Hortêncio",2010,37
431848,"São José do Hortêncio",2011,29
431848,"São José do Hortêncio",2012,40
431848,"São José do Hortêncio",2013,47
431848,"São José do Hortêncio",2014,41
431848,"São José do Hortêncio",2015,43
431848,"São José do Hortêncio",2016,35
431848,"São José do Hortêncio",2017,42
431848,"São José do Hortêncio",2018,40
431848,"São José do Hortêncio",2019,40
431849,"São José do Inhacorá",2010,17
431849,"São José do Inhacorá",2011,11
431849,"São José do Inhacorá",2012,13
431849,"São José do Inhacorá",2013,15
431849,"São José do Inhacorá",2014,24
431849,"São José do Inhacorá",2015,22
431849,"São José do Inhacorá",2016,19
431849,"São José do Inhacorá",2017,33
431849,"São José do Inhacorá",2018,19
431849,"São José do Inhacorá",2019,17
431850,"São José do Norte",2010,290
431850,"São José do Norte",2011,283
431850,"São José do Norte",2012,282
431850,"São José do Norte",2013,260
431850,"São José do Norte",2014,290
431850,"São José do Norte",2015,303
431850,"São José do Norte",2016,312
431850,"São José do Norte",2017,293
431850,"São José do Norte",2018,262
431850,"São José do Norte",2019,271
431860,"São José do Ouro",2010,67
431860,"São José do Ouro",2011,77
431860,"São José do Ouro",2012,79
431860,"São José do Ouro",2013,74
431860,"São José do Ouro",2014,71
431860,"São José do Ouro",2015,85
431860,"São José do Ouro",2016,58
431860,"São José do Ouro",2017,83
431860,"São José do Ouro",2018,88
431860,"São José do Ouro",2019,73
431861,"São José do Sul",2010,22
431861,"São José do Sul",2011,22
431861,"São José do Sul",2012,19
431861,"São José do Sul",2013,14
431861,"São José do Sul",2014,18
431861,"São José do Sul",2015,22
431861,"São José do Sul",2016,31
431861,"São José do Sul",2017,22
431861,"São José do Sul",2018,29
431861,"São José do Sul",2019,29
431862,"São José dos Ausentes",2010,45
431862,"São José dos Ausentes",2011,34
431862,"São José dos Ausentes",2012,36
431862,"São José dos Ausentes",2013,47
431862,"São José dos Ausentes",2014,42
431862,"São José dos Ausentes",2015,58
431862,"São José dos Ausentes",2016,54
431862,"São José dos Ausentes",2017,54
431862,"São José dos Ausentes",2018,62
431862,"São José dos Ausentes",2019,67
431870,"São Leopoldo",2010,2950
431870,"São Leopoldo",2011,3022
431870,"São Leopoldo",2012,2878
431870,"São Leopoldo",2013,3090
431870,"São Leopoldo",2014,3063
431870,"São Leopoldo",2015,3109
431870,"São Leopoldo",2016,2869
431870,"São Leopoldo",2017,2981
431870,"São Leopoldo",2018,2890
431870,"São Leopoldo",2019,2703
431880,"São Lourenço do Sul",2010,486
431880,"São Lourenço do Sul",2011,447
431880,"São Lourenço do Sul",2012,466
431880,"São Lourenço do Sul",2013,390
431880,"São Lourenço do Sul",2014,483
431880,"São Lourenço do Sul",2015,430
431880,"São Lourenço do Sul",2016,449
431880,"São Lourenço do Sul",2017,438
431880,"São Lourenço do Sul",2018,477
431880,"São Lourenço do Sul",2019,396
431890,"São Luiz Gonzaga",2010,421
431890,"São Luiz Gonzaga",2011,426
431890,"São Luiz Gonzaga",2012,405
431890,"São Luiz Gonzaga",2013,424
431890,"São Luiz Gonzaga",2014,416
431890,"São Luiz Gonzaga",2015,493
431890,"São Luiz Gonzaga",2016,483
431890,"São Luiz Gonzaga",2017,436
431890,"São Luiz Gonzaga",2018,437
431890,"São Luiz Gonzaga",2019,521
431900,"São Marcos",2010,234
431900,"São Marcos",2011,200
431900,"São Marcos",2012,226
431900,"São Marcos",2013,248
431900,"São Marcos",2014,238
431900,"São Marcos",2015,260
431900,"São Marcos",2016,227
431900,"São Marcos",2017,215
431900,"São Marcos",2018,213
431900,"São Marcos",2019,241
431910,"São Martinho",2010,62
431910,"São Martinho",2011,59
431910,"São Martinho",2012,58
431910,"São Martinho",2013,62
431910,"São Martinho",2014,46
431910,"São Martinho",2015,62
431910,"São Martinho",2016,67
431910,"São Martinho",2017,54
431910,"São Martinho",2018,65
431910,"São Martinho",2019,56
431912,"São Martinho da Serra",2010,28
431912,"São Martinho da Serra",2011,28
431912,"São Martinho da Serra",2012,26
431912,"São Martinho da Serra",2013,31
431912,"São Martinho da Serra",2014,31
431912,"São Martinho da Serra",2015,29
431912,"São Martinho da Serra",2016,36
431912,"São Martinho da Serra",2017,32
431912,"São Martinho da Serra",2018,18
431912,"São Martinho da Serra",2019,29
431915,"São Miguel das Missões",2010,92
431915,"São Miguel das Missões",2011,79
431915,"São Miguel das Missões",2012,92
431915,"São Miguel das Missões",2013,92
431915,"São Miguel das Missões",2014,89
431915,"São Miguel das Missões",2015,106
431915,"São Miguel das Missões",2016,72
431915,"São Miguel das Missões",2017,90
431915,"São Miguel das Missões",2018,72
431915,"São Miguel das Missões",2019,73
431920,"São Nicolau",2010,66
431920,"São Nicolau",2011,53
431920,"São Nicolau",2012,72
431920,"São Nicolau",2013,54
431920,"São Nicolau",2014,47
431920,"São Nicolau",2015,56
431920,"São Nicolau",2016,57
431920,"São Nicolau",2017,59
431920,"São Nicolau",2018,46
431920,"São Nicolau",2019,54
431930,"São Paulo das Missões",2010,62
431930,"São Paulo das Missões",2011,55
431930,"São Paulo das Missões",2012,60
431930,"São Paulo das Missões",2013,42
431930,"São Paulo das Missões",2014,47
431930,"São Paulo das Missões",2015,41
431930,"São Paulo das Missões",2016,49
431930,"São Paulo das Missões",2017,45
431930,"São Paulo das Missões",2018,55
431930,"São Paulo das Missões",2019,46
431935,"São Pedro da Serra",2010,32
431935,"São Pedro da Serra",2011,27
431935,"São Pedro da Serra",2012,33
431935,"São Pedro da Serra",2013,46
431935,"São Pedro da Serra",2014,38
431935,"São Pedro da Serra",2015,35
431935,"São Pedro da Serra",2016,42
431935,"São Pedro da Serra",2017,42
431935,"São Pedro da Serra",2018,42
431935,"São Pedro da Serra",2019,31
431936,"São Pedro das Missões",2010,17
431936,"São Pedro das Missões",2011,33
431936,"São Pedro das Missões",2012,28
431936,"São Pedro das Missões",2013,21
431936,"São Pedro das Missões",2014,24
431936,"São Pedro das Missões",2015,22
431936,"São Pedro das Missões",2016,28
431936,"São Pedro das Missões",2017,25
431936,"São Pedro das Missões",2018,19
431936,"São Pedro das Missões",2019,18
431937,"São Pedro do Butiá",2010,22
431937,"São Pedro do Butiá",2011,20
431937,"São Pedro do Butiá",2012,24
